paper_unit,paper_id,study_id,source,org_level,genus,species,temp,temp_units,ramp_duration,ramp_duration_units,ramp_rate_per_day,response_def,response_units ,gas,gas_unit,mass/area,time,error,error_type,sample_size,realm,exp_design,time_point,time_units,add_trt,add_value,ppfd,avg_ppfd,ppfd_units,metabolic_category,latitude,latitude_broad,cnidarian_type,avg_depth_m,depth_m,npp_value,r_value,gpp_value,npp_error,r_error,gpp_error,n
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,26,C,21,days,0.285714286,oxygen production,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.376278119,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,,1.059304703,0.81390593,,0.376278119,1.047034765,,3
1,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,28,C,28,days,0,oxygen production,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,1.766871166,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,,0.63394683,1.73006135,,1.766871166,2.421267894,,3
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,28,C,28,days,0.285714286,oxygen production,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.212678937,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,,0.928425358,0.879345603,,0.212678937,0.719836401,,3
1,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,30,C,36,days,0,oxygen production,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.261758691,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,,0.241308793,0.650306748,,0.261758691,0.45807771,,3
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,30,C,36,days,0.285714286,oxygen production,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.098159509,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,,0.45398773,0.486707566,,0.098159509,0.294478528,,3
1,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,32,C,44,days,0,oxygen production,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,1.079754601,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,,0.63394683,3.137014315,,1.079754601,1.047034765,,3
2,zelli2023,zelli2023,figure 2a,pop,Pinnigorgia ,flava,32,C,44,days,0.285714286,oxygen production,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.3599182,SEM,3,M ,lab,,,,,120.8,120.8,umol m^-2 s^-1,npp,0,,soft coral,10,,0.077709611,1.435582822,,0.3599182,0.687116564,,3
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,21.21,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000732578,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.010479386,-0.005768342,,0.000732578,0.000819089,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,23.09,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.00104727,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.013049129,-0.013431823,,0.00104727,0.000945669,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,23.97,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000655585,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.009493102,-0.010277655,,0.000655585,0.000859778,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,24.44,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000727819,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.009689674,-0.009735577,,0.000727819,0.000526581,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,25.1,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000666446,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.009736562,-0.016546897,,0.000666446,0.001037052,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,26.24,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.0008728,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.008480289,-0.018278631,,0.0008728,0.001260091,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,27.15,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000600226,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.00877641,-0.023603533,,0.000600226,0.001397924,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,28.08,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.00070555,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.009991676,-0.020238613,,0.00070555,0.00118135,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,30.08,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000586256,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.006117901,-0.022752881,,0.000586256,0.001266295,,12
1,puntin2023,puntin2023,rawdatafile,pop,Galaxea ,fascicularis,32.1,C,10,day ,1.2,net photosynthesis rate,mg O2 cm^-2 hr^-1,O2,mg,cm^2,hr,0.000586462,SEM,12,M ,lab,,,symbiotic state,Symbiotic,230-280,255,umol m^-2 s^-1,npp,22.3054,,hermatypic coral,11,13-Sep,0.003255625,-0.025697026,,0.000586462,0.001499988,,12
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,20,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,1.04978355,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6,1.17965368,4.748743719,,1.04978355,2.412060302,,6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,22,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.12987013,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6,1.060606061,9.271356784,,0.12987013,1.168341709,,6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,24,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.752164502,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6,1.655844156,12.28643216,,0.752164502,4.824120603,,6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,26,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.270562771,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6,0.681818182,11.75879397,,0.270562771,2.939698492,,6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,28,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.183982684,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6,0.681818182,9.874371859,,0.183982684,1.997487437,,6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,30,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.422077922,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6,0.606060606,6.331658291,,0.422077922,3.052763819,,6
1,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4a,pop,Oculina ,patagonica,32,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.216450216,SEM,6,M ,lab,,,location,Albissola,70,70,umol m^-2 s^-1,npp,44.19,,hermatypic coral,3.25,0.5-6,0.032467532,5.653266332,,0.216450216,2.864321608,,6
3,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4b,pop,Oculina ,patagonica,20,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.411392405,SEM,6,M ,lab,,,location,Portman,70,70,umol m^-2 s^-1,npp,38.2,,hermatypic coral,3.25,0.5-6,0.696202532,2.5,,0.411392405,2.196969697,,6
3,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4b,pop,Oculina ,patagonica,22,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.10021097,SEM,6,M ,lab,,,location,Portman,70,70,umol m^-2 s^-1,npp,38.2,,hermatypic coral,3.25,0.5-6,0.780590717,7.954545455,,0.10021097,3.901515152,,6
3,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4b,pop,Oculina ,patagonica,24,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.400843882,SEM,6,M ,lab,,,location,Portman,70,70,umol m^-2 s^-1,npp,38.2,,hermatypic coral,3.25,0.5-6,0.938818565,9.318181818,,0.400843882,2.803030303,,6
3,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4b,pop,Oculina ,patagonica,26,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.432489451,SEM,6,M ,lab,,,location,Portman,70,70,umol m^-2 s^-1,npp,38.2,,hermatypic coral,3.25,0.5-6,1.075949367,10.15151515,,0.432489451,2.992424242,,6
3,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4b,pop,Oculina ,patagonica,28,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.210970464,SEM,6,M ,lab,,,location,Portman,70,70,umol m^-2 s^-1,npp,38.2,,hermatypic coral,3.25,0.5-6,0.506329114,7.348484848,,0.210970464,1.590909091,,6
3,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4b,pop,Oculina ,patagonica,30,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.189873418,SEM,6,M ,lab,,,location,Portman,70,70,umol m^-2 s^-1,npp,38.2,,hermatypic coral,3.25,0.5-6,0.738396624,6.666666667,,0.189873418,1.590909091,,6
5,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4c,pop,Oculina ,patagonica,20,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.388655462,SEM,6,M ,lab,,,location,Alicante,70,70,umol m^-2 s^-1,npp,37.34,,hermatypic coral,3.25,0.5-6,0.525210084,2.878787879,,0.388655462,1.439393939,,6
5,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4c,pop,Oculina ,patagonica,22,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.283613445,SEM,6,M ,lab,,,location,Alicante,70,70,umol m^-2 s^-1,npp,37.34,,hermatypic coral,3.25,0.5-6,0.619747899,5,,0.283613445,1.515151515,,6
5,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4c,pop,Oculina ,patagonica,24,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.341386555,SEM,6,M ,lab,,,location,Alicante,70,70,umol m^-2 s^-1,npp,37.34,,hermatypic coral,3.25,0.5-6,0.735294118,6.060606061,,0.341386555,2.272727273,,6
5,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4c,pop,Oculina ,patagonica,26,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.441176471,SEM,6,M ,lab,,,location,Alicante,70,70,umol m^-2 s^-1,npp,37.34,,hermatypic coral,3.25,0.5-6,0.724789916,9.015151515,,0.441176471,5.227272727,,6
5,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4c,pop,Oculina ,patagonica,28,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.257352941,SEM,6,M ,lab,,,location,Alicante,70,70,umol m^-2 s^-1,npp,37.34,,hermatypic coral,3.25,0.5-6,0.577731092,4.848484848,,0.257352941,1.477272727,,6
5,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4c,pop,Oculina ,patagonica,30,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.262605042,SEM,6,M ,lab,,,location,Alicante,70,70,umol m^-2 s^-1,npp,37.34,,hermatypic coral,3.25,0.5-6,0.556722689,9.015151515,,0.262605042,4.696969697,,6
5,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4c,pop,Oculina ,patagonica,32,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.073529412,SEM,6,M ,lab,,,location,Alicante,70,70,umol m^-2 s^-1,npp,37.34,,hermatypic coral,3.25,0.5-6,0.136554622,5.757575758,,0.073529412,3.636363636,,6
7,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4d,pop,Oculina ,patagonica,20,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.711206897,SEM,6,M ,lab,,,location,Haifa,70,70,umol m^-2 s^-1,npp,32.3,,hermatypic coral,3.25,0.5-6,0.969827586,4.548488712,,0.711206897,2.374371859,,6
7,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4d,pop,Oculina ,patagonica,22,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.247844828,SEM,6,M ,lab,,,location,Haifa,70,70,umol m^-2 s^-1,npp,32.3,,hermatypic coral,3.25,0.5-6,0.775862069,5.309851496,,0.247844828,1.884422111,,6
7,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4d,pop,Oculina ,patagonica,24,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.619612069,SEM,6,M ,lab,,,location,Haifa,70,70,umol m^-2 s^-1,npp,32.3,,hermatypic coral,3.25,0.5-6,1.465517241,8.859877747,,0.619612069,3.24120603,,6
7,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4d,pop,Oculina ,patagonica,26,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.387931034,SEM,6,M ,lab,,,location,Haifa,70,70,umol m^-2 s^-1,npp,32.3,,hermatypic coral,3.25,0.5-6,1.012931034,8.41521038,,0.387931034,4.635678392,,6
7,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4d,pop,Oculina ,patagonica,28,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.301724138,SEM,6,M ,lab,,,location,Haifa,70,70,umol m^-2 s^-1,npp,32.3,,hermatypic coral,3.25,0.5-6,0.625,8.724311858,,0.301724138,3.203517588,,6
7,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4d,pop,Oculina ,patagonica,30,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.269396552,SEM,6,M ,lab,,,location,Haifa,70,70,umol m^-2 s^-1,npp,32.3,,hermatypic coral,3.25,0.5-6,0.625,7.7520063,,0.269396552,3.24120603,,6
7,rodolfo-metalpa2014,rodolfo-metalpa2014,figure 4d,pop,Oculina ,patagonica,32,C,14,day ,0.857142857,photosynthesis,O2 cm^-2 hr^-1,O2,%,cm^2,hr,0.091594828,SEM,6,M ,lab,,,location,Haifa,70,70,umol m^-2 s^-1,npp,32.3,,hermatypic coral,3.25,0.5-6,0.301724138,5.121409285,,0.091594828,4.108040201,,6
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,6,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.111111111,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.170138889,0.033333333,,0.111111111,0.16969697,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,9,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.140625,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.215277778,0.211111111,,0.140625,0.244444444,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,12,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.088541667,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.125,0.045454545,,0.088541667,0.274747475,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,15,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.109375,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.236111111,0.344444444,,0.109375,0.294949495,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,18,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.164930556,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.465277778,0.3,,0.164930556,0.16969697,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,22,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.236111111,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.909722222,0.88989899,,0.236111111,0.298989899,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,26,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.236111111,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.916666667,0.998989899,,0.236111111,0.424242424,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,29,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.373263889,95 CI,8,M ,lab,,,location ,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.920138889,0.768686869,,0.373263889,0.460606061,8
1,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,32,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.206597222,95 CI,8,M ,lab,,,location,Rhode Island,0,0,umol m^-2 s^-1,r,41.4774,,hermatypic coral,11,11,,0.545138889,0.283838384,,0.206597222,0.173737374,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,6,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.041666667,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.111111111,0.102020202,,0.041666667,0.090909091,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,9,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.121527778,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.166666667,0.077777778,,0.121527778,0.286868687,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,12,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.107638889,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.097222222,-0.055555556,,0.107638889,0.23030303,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,15,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.065972222,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.135416667,0.146464646,,0.065972222,0.133333333,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,18,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.105902778,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.197916667,0.186868687,,0.105902778,0.171717172,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,22,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.201388889,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.555555556,0.425252525,,0.201388889,0.173737374,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,26,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.215277778,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.6875,0.643434343,,0.215277778,0.303030303,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,29,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.211805556,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.833333333,0.691919192,,0.211805556,0.43030303,8
2,aichelman2019,aichelman2019,figure 3,pop,Astrangia,poculata,32,C,1,day ,9,corrected dark respiration,umol O2 hr^-1 cm^-2,O2,umol,cm^2,hr,0.270833333,95 CI,8,M ,lab,,,location,Virginia,0,0,umol m^-2 s^-1,r,37.8992,,hermatypic coral,20,20,,0.545138889,0.267676768,,0.270833333,0.254545455,8